record_id,artifact_code,retrieval_anchor,dataset_id,field_name,data_type,sample_count,null_count,null_ratio,distinct_count,distinct_ratio,min_value,max_value,max_length,profiled_at,source_uri
PROF-0352,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-032,customer_id,timestamp,135100,0,0,134749,0.997402,,,111,2026-09-08T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/352
PROF-0353,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-033,region_code,varchar,135200,0,0,134848,0.997396,,,112,2026-09-08T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/353
PROF-0354,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-034,amount,bigint,135300,0,0,134947,0.997391,,,113,2026-09-08T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/354
PROF-0355,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,135400,0,0,135046,0.997386,0.00,100354,114,2026-09-08T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/355
PROF-0356,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,135500,0,0,135145,0.99738,,,115,2026-09-08T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/356
PROF-0357,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,135600,0,0,135244,0.997375,,,116,2026-09-08T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/357
PROF-0358,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,135700,157,0.001157,135343,0.997369,,,117,2026-09-08T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/358
PROF-0359,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,135800,0,0,135442,0.997364,0.00,100358,118,2026-09-08T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/359
PROF-0360,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,135900,0,0,135541,0.997358,,,119,2026-09-08T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/360
PROF-0361,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-001,order_id,varchar,136000,0,0,135640,0.997353,,,120,2026-09-09T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/361
PROF-0362,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-002,customer_id,bigint,136100,0,0,135739,0.997348,,,121,2026-09-09T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/362
PROF-0363,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-003,region_code,decimal,136200,0,0,135838,0.997342,0.00,100362,122,2026-09-09T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/363
PROF-0364,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-004,amount,timestamp,136300,0,0,135937,0.997337,,,123,2026-09-09T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/364
PROF-0365,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-005,occurred_at,varchar,136400,164,0.001202,136036,0.997331,,,124,2026-09-09T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/365
PROF-0366,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-006,status,bigint,136500,0,0,136135,0.997326,,,125,2026-09-09T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/366
PROF-0367,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-007,currency,decimal,136600,0,0,136234,0.997321,0.00,100366,126,2026-09-09T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/367
PROF-0368,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-008,product_id,timestamp,136700,0,0,136333,0.997315,,,127,2026-09-09T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/368
PROF-0369,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-009,quantity,varchar,136800,0,0,136432,0.99731,,,128,2026-09-09T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/369
PROF-0370,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-010,email_hash,bigint,136900,0,0,136531,0.997305,,,129,2026-09-09T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/370
PROF-0371,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-011,order_id,decimal,137000,0,0,136630,0.997299,0.00,100370,130,2026-09-09T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/371
PROF-0372,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-012,customer_id,timestamp,137100,171,0.001247,136729,0.997294,,,131,2026-09-09T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/372
PROF-0373,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-013,region_code,varchar,137200,0,0,136828,0.997289,,,132,2026-09-10T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/373
PROF-0374,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-014,amount,bigint,137300,0,0,136927,0.997283,,,133,2026-09-10T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/374
PROF-0375,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-015,occurred_at,decimal,137400,0,0,137026,0.997278,0.00,100374,134,2026-09-10T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/375
PROF-0376,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-016,status,timestamp,137500,0,0,137125,0.997273,,,135,2026-09-10T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/376
PROF-0377,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-017,currency,varchar,137600,0,0,137224,0.997267,,,136,2026-09-10T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/377
PROF-0378,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-018,product_id,bigint,137700,0,0,137323,0.997262,,,137,2026-09-10T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/378
PROF-0379,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-019,quantity,decimal,137800,178,0.001292,137422,0.997257,0.00,100378,138,2026-09-10T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/379
PROF-0380,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-020,email_hash,timestamp,137900,0,0,137521,0.997252,,,139,2026-09-10T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/380
PROF-0381,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-021,order_id,varchar,138000,0,0,137620,0.997246,,,140,2026-09-10T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/381
PROF-0382,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-022,customer_id,bigint,138100,0,0,137719,0.997241,,,141,2026-09-10T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/382
PROF-0383,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-023,region_code,decimal,138200,0,0,137818,0.997236,0.00,100382,142,2026-09-10T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/383
PROF-0384,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-024,amount,timestamp,138300,0,0,137917,0.997231,,,143,2026-09-10T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/384
PROF-0385,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-025,occurred_at,varchar,138400,0,0,138016,0.997225,,,16,2026-09-11T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/385
PROF-0386,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-026,status,bigint,138500,185,0.001336,138115,0.99722,,,17,2026-09-11T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/386
PROF-0387,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-027,currency,decimal,138600,0,0,138214,0.997215,0.00,100386,18,2026-09-11T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/387
PROF-0388,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-028,product_id,timestamp,138700,0,0,138313,0.99721,,,19,2026-09-11T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/388
PROF-0389,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-029,quantity,varchar,138800,0,0,138412,0.997205,,,20,2026-09-11T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/389
PROF-0390,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-030,email_hash,bigint,138900,0,0,138511,0.997199,,,21,2026-09-11T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/390
PROF-0391,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-031,order_id,decimal,139000,0,0,138610,0.997194,0.00,100390,22,2026-09-11T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/391
PROF-0392,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-032,customer_id,timestamp,139100,0,0,138709,0.997189,,,23,2026-09-11T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/392
PROF-0393,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-033,region_code,varchar,139200,192,0.001379,138808,0.997184,,,24,2026-09-11T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/393
PROF-0394,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-034,amount,bigint,139300,0,0,138907,0.997179,,,25,2026-09-11T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/394
PROF-0395,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,139400,0,0,139006,0.997174,0.00,100394,26,2026-09-11T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/395
PROF-0396,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,139500,0,0,139105,0.997168,,,27,2026-09-11T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/396
PROF-0397,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,139600,0,0,139204,0.997163,,,28,2026-09-12T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/397
PROF-0398,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,139700,0,0,139303,0.997158,,,29,2026-09-12T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/398
PROF-0399,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,139800,0,0,139402,0.997153,0.00,100398,30,2026-09-12T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/399
PROF-0400,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,139900,199,0.001422,139501,0.997148,,,31,2026-09-12T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/400
PROF-0401,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-001,order_id,varchar,140000,0,0,139600,0.997143,,,32,2026-09-12T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/401
PROF-0402,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-002,customer_id,bigint,140100,0,0,139699,0.997138,,,33,2026-09-12T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/402
PROF-0403,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-003,region_code,decimal,140200,0,0,139798,0.997133,0.00,100402,34,2026-09-12T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/403
PROF-0404,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-004,amount,timestamp,140300,0,0,139897,0.997128,,,35,2026-09-12T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/404
PROF-0405,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-005,occurred_at,varchar,140400,0,0,139996,0.997123,,,36,2026-09-12T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/405
PROF-0406,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-006,status,bigint,140500,0,0,140095,0.997117,,,37,2026-09-12T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/406
PROF-0407,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-007,currency,decimal,140600,6,0.000043,140194,0.997112,0.00,100406,38,2026-09-12T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/407
PROF-0408,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-008,product_id,timestamp,140700,0,0,140293,0.997107,,,39,2026-09-12T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/408
PROF-0409,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-009,quantity,varchar,140800,0,0,140392,0.997102,,,40,2026-09-13T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/409
PROF-0410,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-010,email_hash,bigint,140900,0,0,140491,0.997097,,,41,2026-09-13T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/410
PROF-0411,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-011,order_id,decimal,141000,0,0,140590,0.997092,0.00,100410,42,2026-09-13T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/411
PROF-0412,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-012,customer_id,timestamp,141100,0,0,140689,0.997087,,,43,2026-09-13T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/412
PROF-0413,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-013,region_code,varchar,141200,0,0,140788,0.997082,,,44,2026-09-13T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/413
PROF-0414,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-014,amount,bigint,141300,13,0.000092,140887,0.997077,,,45,2026-09-13T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/414
PROF-0415,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-015,occurred_at,decimal,141400,0,0,140986,0.997072,0.00,100414,46,2026-09-13T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/415
PROF-0416,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-016,status,timestamp,141500,0,0,141085,0.997067,,,47,2026-09-13T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/416
PROF-0417,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-017,currency,varchar,141600,0,0,141184,0.997062,,,48,2026-09-13T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/417
PROF-0418,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-018,product_id,bigint,141700,0,0,141283,0.997057,,,49,2026-09-13T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/418
PROF-0419,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-019,quantity,decimal,141800,0,0,141382,0.997052,0.00,100418,50,2026-09-13T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/419
PROF-0420,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-020,email_hash,timestamp,141900,0,0,141481,0.997047,,,51,2026-09-13T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/420
PROF-0421,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-021,order_id,varchar,142000,20,0.000141,141580,0.997042,,,52,2026-09-14T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/421
PROF-0422,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-022,customer_id,bigint,142100,0,0,141679,0.997037,,,53,2026-09-14T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/422
PROF-0423,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-023,region_code,decimal,142200,0,0,141778,0.997032,0.00,100422,54,2026-09-14T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/423
PROF-0424,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-024,amount,timestamp,142300,0,0,141877,0.997027,,,55,2026-09-14T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/424
PROF-0425,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-025,occurred_at,varchar,142400,0,0,141976,0.997022,,,56,2026-09-14T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/425
PROF-0426,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-026,status,bigint,142500,0,0,142075,0.997018,,,57,2026-09-14T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/426
PROF-0427,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-027,currency,decimal,142600,0,0,142174,0.997013,0.00,100426,58,2026-09-14T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/427
PROF-0428,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-028,product_id,timestamp,142700,27,0.000189,142273,0.997008,,,59,2026-09-14T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/428
PROF-0429,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-029,quantity,varchar,142800,0,0,142372,0.997003,,,60,2026-09-14T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/429
PROF-0430,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-030,email_hash,bigint,142900,0,0,142471,0.996998,,,61,2026-09-14T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/430
PROF-0431,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-031,order_id,decimal,143000,0,0,142570,0.996993,0.00,100430,62,2026-09-14T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/431
PROF-0432,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-032,customer_id,timestamp,143100,0,0,142669,0.996988,,,63,2026-09-14T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/432
PROF-0433,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-033,region_code,varchar,143200,0,0,142768,0.996983,,,64,2026-09-15T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/433
PROF-0434,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-034,amount,bigint,143300,0,0,142867,0.996978,,,65,2026-09-15T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/434
PROF-0435,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-035,occurred_at,decimal,143400,34,0.000237,142966,0.996974,0.00,100434,66,2026-09-15T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/435
PROF-0436,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-036,status,timestamp,143500,0,0,143065,0.996969,,,67,2026-09-15T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/436
PROF-0437,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-037,currency,varchar,143600,0,0,143164,0.996964,,,68,2026-09-15T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/437
PROF-0438,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-038,product_id,bigint,143700,0,0,143263,0.996959,,,69,2026-09-15T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/438
PROF-0439,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-039,quantity,decimal,143800,0,0,143362,0.996954,0.00,100438,70,2026-09-15T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/439
PROF-0440,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-040,email_hash,timestamp,143900,0,0,143461,0.996949,,,71,2026-09-15T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/440
PROF-0441,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-001,order_id,varchar,144000,0,0,143560,0.996944,,,72,2026-09-15T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/441
PROF-0442,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-002,customer_id,bigint,144100,41,0.000285,143659,0.99694,,,73,2026-09-15T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/442
PROF-0443,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-003,region_code,decimal,144200,0,0,143758,0.996935,0.00,100442,74,2026-09-15T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/443
PROF-0444,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-004,amount,timestamp,144300,0,0,143857,0.99693,,,75,2026-09-15T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/444
PROF-0445,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-005,occurred_at,varchar,144400,0,0,143956,0.996925,,,76,2026-09-16T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/445
PROF-0446,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-006,status,bigint,144500,0,0,144055,0.99692,,,77,2026-09-16T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/446
PROF-0447,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-007,currency,decimal,144600,0,0,144154,0.996916,0.00,100446,78,2026-09-16T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/447
PROF-0448,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-008,product_id,timestamp,144700,0,0,144253,0.996911,,,79,2026-09-16T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/448
PROF-0449,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-009,quantity,varchar,144800,48,0.000331,144352,0.996906,,,80,2026-09-16T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/449
PROF-0450,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-010,email_hash,bigint,144900,0,0,144451,0.996901,,,81,2026-09-16T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/450
PROF-0451,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-011,order_id,decimal,145000,0,0,144550,0.996897,0.00,100450,82,2026-09-16T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/451
PROF-0452,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-012,customer_id,timestamp,145100,0,0,144649,0.996892,,,83,2026-09-16T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/452
PROF-0453,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-013,region_code,varchar,145200,0,0,144748,0.996887,,,84,2026-09-16T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/453
PROF-0454,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-014,amount,bigint,145300,0,0,144847,0.996882,,,85,2026-09-16T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/454
PROF-0455,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-015,occurred_at,decimal,145400,0,0,144946,0.996878,0.00,100454,86,2026-09-16T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/455
PROF-0456,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-016,status,timestamp,145500,55,0.000378,145045,0.996873,,,87,2026-09-16T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/456
PROF-0457,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-017,currency,varchar,145600,0,0,145144,0.996868,,,88,2026-09-17T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/457
PROF-0458,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-018,product_id,bigint,145700,0,0,145243,0.996863,,,89,2026-09-17T02:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/458
PROF-0459,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-019,quantity,decimal,145800,0,0,145342,0.996859,0.00,100458,90,2026-09-17T04:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/459
PROF-0460,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-020,email_hash,timestamp,145900,0,0,145441,0.996854,,,91,2026-09-17T06:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/460
PROF-0461,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-021,order_id,varchar,146000,0,0,145540,0.996849,,,92,2026-09-17T08:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/461
PROF-0462,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-022,customer_id,bigint,146100,0,0,145639,0.996845,,,93,2026-09-17T10:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/462
PROF-0463,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-023,region_code,decimal,146200,62,0.000424,145738,0.99684,0.00,100462,94,2026-09-17T12:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/463
PROF-0464,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-024,amount,timestamp,146300,0,0,145837,0.996835,,,95,2026-09-17T14:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/464
PROF-0465,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-025,occurred_at,varchar,146400,0,0,145936,0.996831,,,96,2026-09-17T16:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/465
PROF-0466,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-026,status,bigint,146500,0,0,146035,0.996826,,,97,2026-09-17T18:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/466
PROF-0467,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-027,currency,decimal,146600,0,0,146134,0.996821,0.00,100466,98,2026-09-17T20:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/467
PROF-0468,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-028,product_id,timestamp,146700,0,0,146233,0.996817,,,99,2026-09-17T22:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/468
PROF-0469,CSV-PROF-799,tenant-10-project-102:field-profile-statistics,dataset-029,quantity,varchar,146800,0,0,146332,0.996812,,,100,2026-09-18T00:00:00.000Z,synthetic://datasmart-govern/field-profile/tenant-10-project-102/469
