record_id,artifact_code,retrieval_anchor,alert_id,component,severity,metric,threshold,observed_value,triggered_at,acknowledged_at,resolved_at,owner_role,response_action,status,source_uri
ALR-0451,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0451,RAG pipeline,P1,error_rate,80,91,2026-08-13T03:00:00.000Z,2026-08-13T03:00:00.000Z,2026-08-13T03:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/451
ALR-0452,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0452,Gateway/permission-admin,P2,latency_p95,80,92,2026-08-13T03:10:00.000Z,2026-08-13T03:10:00.000Z,2026-08-13T03:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/452
ALR-0453,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0453,审计存储,P3,consumer_lag,80,93,2026-08-13T03:20:00.000Z,2026-08-13T03:20:00.000Z,2026-08-13T03:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/453
ALR-0454,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0454,PostgreSQL/MinIO/配置,P1,disk_usage,80,94,2026-08-13T03:30:00.000Z,2026-08-13T03:30:00.000Z,2026-08-13T03:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/454
ALR-0455,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0455,Gateway/Provider/连接器,P2,running_duration,80,95,2026-08-13T03:40:00.000Z,2026-08-13T03:40:00.000Z,2026-08-13T03:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/455
ALR-0456,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0456,Compose/Kubernetes,P3,error_rate,80,96,2026-08-13T03:50:00.000Z,2026-08-13T03:50:00.000Z,2026-08-13T03:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/456
ALR-0457,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0457,日志管线,P1,latency_p95,80,97,2026-08-13T04:00:00.000Z,2026-08-13T04:00:00.000Z,2026-08-13T04:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/457
ALR-0458,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0458,告警通道,P2,consumer_lag,80,98,2026-08-13T04:10:00.000Z,2026-08-13T04:10:00.000Z,2026-08-13T04:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/458
ALR-0459,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0459,全部节点,P3,disk_usage,80,99,2026-08-13T04:20:00.000Z,2026-08-13T04:20:00.000Z,2026-08-13T04:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/459
ALR-0460,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0460,变更服务,P1,running_duration,80,100,2026-08-13T04:30:00.000Z,2026-08-13T04:30:00.000Z,2026-08-13T04:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/460
ALR-0461,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0461,Gateway 与全部后端服务,P2,error_rate,80,81,2026-08-13T04:40:00.000Z,2026-08-13T04:40:00.000Z,2026-08-13T04:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/461
ALR-0462,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0462,主 topic、retry、DLT,P3,latency_p95,80,82,2026-08-13T04:50:00.000Z,2026-08-13T04:50:00.000Z,2026-08-13T04:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/462
ALR-0463,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0463,PostgreSQL,P1,consumer_lag,80,83,2026-08-13T05:00:00.000Z,2026-08-13T05:00:00.000Z,2026-08-13T05:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/463
ALR-0464,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0464,ai_memory schema,P2,disk_usage,80,84,2026-08-13T05:10:00.000Z,2026-08-13T05:10:00.000Z,2026-08-13T05:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/464
ALR-0465,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0465,Redis,P3,running_duration,80,85,2026-08-13T05:20:00.000Z,2026-08-13T05:20:00.000Z,2026-08-13T05:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/465
ALR-0466,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0466,MinIO,P1,error_rate,80,86,2026-08-13T05:30:00.000Z,2026-08-13T05:30:00.000Z,2026-08-13T05:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/466
ALR-0467,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0467,data-sync,P2,latency_p95,80,87,2026-08-13T05:40:00.000Z,2026-08-13T05:40:00.000Z,2026-08-13T05:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/467
ALR-0468,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0468,data-sync scheduler,P3,consumer_lag,80,88,2026-08-13T05:50:00.000Z,2026-08-13T05:50:00.000Z,2026-08-13T05:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/468
ALR-0469,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0469,Recovery case,P1,disk_usage,80,89,2026-08-13T06:00:00.000Z,2026-08-13T06:00:00.000Z,2026-08-13T06:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/469
ALR-0470,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0470,Java/Python Agent Runtime,P2,running_duration,80,90,2026-08-13T06:10:00.000Z,2026-08-13T06:10:00.000Z,2026-08-13T06:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/470
ALR-0471,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0471,RAG pipeline,P3,error_rate,80,91,2026-08-13T06:20:00.000Z,2026-08-13T06:20:00.000Z,2026-08-13T06:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/471
ALR-0472,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0472,Gateway/permission-admin,P1,latency_p95,80,92,2026-08-13T06:30:00.000Z,2026-08-13T06:30:00.000Z,2026-08-13T06:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/472
ALR-0473,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0473,审计存储,P2,consumer_lag,80,93,2026-08-13T06:40:00.000Z,2026-08-13T06:40:00.000Z,2026-08-13T06:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/473
ALR-0474,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0474,PostgreSQL/MinIO/配置,P3,disk_usage,80,94,2026-08-13T06:50:00.000Z,2026-08-13T06:50:00.000Z,2026-08-13T06:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/474
ALR-0475,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0475,Gateway/Provider/连接器,P1,running_duration,80,95,2026-08-13T07:00:00.000Z,2026-08-13T07:00:00.000Z,2026-08-13T07:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/475
ALR-0476,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0476,Compose/Kubernetes,P2,error_rate,80,96,2026-08-13T07:10:00.000Z,2026-08-13T07:10:00.000Z,2026-08-13T07:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/476
ALR-0477,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0477,日志管线,P3,latency_p95,80,97,2026-08-13T07:20:00.000Z,2026-08-13T07:20:00.000Z,2026-08-13T07:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/477
ALR-0478,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0478,告警通道,P1,consumer_lag,80,98,2026-08-13T07:30:00.000Z,2026-08-13T07:30:00.000Z,2026-08-13T07:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/478
ALR-0479,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0479,全部节点,P2,disk_usage,80,99,2026-08-13T07:40:00.000Z,2026-08-13T07:40:00.000Z,2026-08-13T07:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/479
ALR-0480,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0480,变更服务,P3,running_duration,80,100,2026-08-13T07:50:00.000Z,2026-08-13T07:50:00.000Z,2026-08-13T07:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/480
ALR-0481,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0481,Gateway 与全部后端服务,P1,error_rate,80,81,2026-08-13T08:00:00.000Z,2026-08-13T08:00:00.000Z,2026-08-13T08:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/481
ALR-0482,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0482,主 topic、retry、DLT,P2,latency_p95,80,82,2026-08-13T08:10:00.000Z,2026-08-13T08:10:00.000Z,2026-08-13T08:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/482
ALR-0483,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0483,PostgreSQL,P3,consumer_lag,80,83,2026-08-13T08:20:00.000Z,2026-08-13T08:20:00.000Z,2026-08-13T08:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/483
ALR-0484,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0484,ai_memory schema,P1,disk_usage,80,84,2026-08-13T08:30:00.000Z,2026-08-13T08:30:00.000Z,2026-08-13T08:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/484
ALR-0485,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0485,Redis,P2,running_duration,80,85,2026-08-13T08:40:00.000Z,2026-08-13T08:40:00.000Z,2026-08-13T08:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/485
ALR-0486,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0486,MinIO,P3,error_rate,80,86,2026-08-13T08:50:00.000Z,2026-08-13T08:50:00.000Z,2026-08-13T08:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/486
ALR-0487,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0487,data-sync,P1,latency_p95,80,87,2026-08-13T09:00:00.000Z,2026-08-13T09:00:00.000Z,2026-08-13T09:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/487
ALR-0488,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0488,data-sync scheduler,P2,consumer_lag,80,88,2026-08-13T09:10:00.000Z,2026-08-13T09:10:00.000Z,2026-08-13T09:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/488
ALR-0489,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0489,Recovery case,P3,disk_usage,80,89,2026-08-13T09:20:00.000Z,2026-08-13T09:20:00.000Z,2026-08-13T09:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/489
ALR-0490,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0490,Java/Python Agent Runtime,P1,running_duration,80,90,2026-08-13T09:30:00.000Z,2026-08-13T09:30:00.000Z,2026-08-13T09:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/490
ALR-0491,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0491,RAG pipeline,P2,error_rate,80,91,2026-08-13T09:40:00.000Z,2026-08-13T09:40:00.000Z,2026-08-13T09:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/491
ALR-0492,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0492,Gateway/permission-admin,P3,latency_p95,80,92,2026-08-13T09:50:00.000Z,2026-08-13T09:50:00.000Z,2026-08-13T09:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/492
ALR-0493,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0493,审计存储,P1,consumer_lag,80,93,2026-08-13T10:00:00.000Z,2026-08-13T10:00:00.000Z,2026-08-13T10:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/493
ALR-0494,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0494,PostgreSQL/MinIO/配置,P2,disk_usage,80,94,2026-08-13T10:10:00.000Z,2026-08-13T10:10:00.000Z,2026-08-13T10:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/494
ALR-0495,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0495,Gateway/Provider/连接器,P3,running_duration,80,95,2026-08-13T10:20:00.000Z,2026-08-13T10:20:00.000Z,2026-08-13T10:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/495
ALR-0496,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0496,Compose/Kubernetes,P1,error_rate,80,96,2026-08-13T10:30:00.000Z,2026-08-13T10:30:00.000Z,2026-08-13T10:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/496
ALR-0497,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0497,日志管线,P2,latency_p95,80,97,2026-08-13T10:40:00.000Z,2026-08-13T10:40:00.000Z,2026-08-13T10:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/497
ALR-0498,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0498,告警通道,P3,consumer_lag,80,98,2026-08-13T10:50:00.000Z,2026-08-13T10:50:00.000Z,2026-08-13T10:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/498
ALR-0499,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0499,全部节点,P1,disk_usage,80,99,2026-08-13T11:00:00.000Z,2026-08-13T11:00:00.000Z,2026-08-13T11:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/499
ALR-0500,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0500,变更服务,P2,running_duration,80,100,2026-08-13T11:10:00.000Z,2026-08-13T11:10:00.000Z,2026-08-13T11:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/500
ALR-0501,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0501,Gateway 与全部后端服务,P3,error_rate,80,81,2026-08-13T11:20:00.000Z,2026-08-13T11:20:00.000Z,2026-08-13T11:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/501
ALR-0502,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0502,主 topic、retry、DLT,P1,latency_p95,80,82,2026-08-13T11:30:00.000Z,2026-08-13T11:30:00.000Z,2026-08-13T11:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/502
ALR-0503,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0503,PostgreSQL,P2,consumer_lag,80,83,2026-08-13T11:40:00.000Z,2026-08-13T11:40:00.000Z,2026-08-13T11:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/503
ALR-0504,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0504,ai_memory schema,P3,disk_usage,80,84,2026-08-13T11:50:00.000Z,2026-08-13T11:50:00.000Z,2026-08-13T11:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/504
ALR-0505,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0505,Redis,P1,running_duration,80,85,2026-08-13T12:00:00.000Z,2026-08-13T12:00:00.000Z,2026-08-13T12:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/505
ALR-0506,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0506,MinIO,P2,error_rate,80,86,2026-08-13T12:10:00.000Z,2026-08-13T12:10:00.000Z,2026-08-13T12:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/506
ALR-0507,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0507,data-sync,P3,latency_p95,80,87,2026-08-13T12:20:00.000Z,2026-08-13T12:20:00.000Z,2026-08-13T12:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/507
ALR-0508,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0508,data-sync scheduler,P1,consumer_lag,80,88,2026-08-13T12:30:00.000Z,2026-08-13T12:30:00.000Z,2026-08-13T12:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/508
ALR-0509,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0509,Recovery case,P2,disk_usage,80,89,2026-08-13T12:40:00.000Z,2026-08-13T12:40:00.000Z,2026-08-13T12:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/509
ALR-0510,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0510,Java/Python Agent Runtime,P3,running_duration,80,90,2026-08-13T12:50:00.000Z,2026-08-13T12:50:00.000Z,2026-08-13T12:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/510
ALR-0511,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0511,RAG pipeline,P1,error_rate,80,91,2026-08-13T13:00:00.000Z,2026-08-13T13:00:00.000Z,2026-08-13T13:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/511
ALR-0512,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0512,Gateway/permission-admin,P2,latency_p95,80,92,2026-08-13T13:10:00.000Z,2026-08-13T13:10:00.000Z,2026-08-13T13:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/512
ALR-0513,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0513,审计存储,P3,consumer_lag,80,93,2026-08-13T13:20:00.000Z,2026-08-13T13:20:00.000Z,2026-08-13T13:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/513
ALR-0514,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0514,PostgreSQL/MinIO/配置,P1,disk_usage,80,94,2026-08-13T13:30:00.000Z,2026-08-13T13:30:00.000Z,2026-08-13T13:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/514
ALR-0515,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0515,Gateway/Provider/连接器,P2,running_duration,80,95,2026-08-13T13:40:00.000Z,2026-08-13T13:40:00.000Z,2026-08-13T13:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/515
ALR-0516,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0516,Compose/Kubernetes,P3,error_rate,80,96,2026-08-13T13:50:00.000Z,2026-08-13T13:50:00.000Z,2026-08-13T13:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/516
ALR-0517,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0517,日志管线,P1,latency_p95,80,97,2026-08-13T14:00:00.000Z,2026-08-13T14:00:00.000Z,2026-08-13T14:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/517
ALR-0518,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0518,告警通道,P2,consumer_lag,80,98,2026-08-13T14:10:00.000Z,2026-08-13T14:10:00.000Z,2026-08-13T14:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/518
ALR-0519,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0519,全部节点,P3,disk_usage,80,99,2026-08-13T14:20:00.000Z,2026-08-13T14:20:00.000Z,2026-08-13T14:20:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/519
ALR-0520,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0520,变更服务,P1,running_duration,80,100,2026-08-13T14:30:00.000Z,2026-08-13T14:30:00.000Z,2026-08-13T14:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/520
ALR-0521,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0521,Gateway 与全部后端服务,P2,error_rate,80,81,2026-08-13T14:40:00.000Z,2026-08-13T14:40:00.000Z,2026-08-13T14:40:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/521
ALR-0522,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0522,主 topic、retry、DLT,P3,latency_p95,80,82,2026-08-13T14:50:00.000Z,2026-08-13T14:50:00.000Z,2026-08-13T14:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/522
ALR-0523,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0523,PostgreSQL,P1,consumer_lag,80,83,2026-08-13T15:00:00.000Z,2026-08-13T15:00:00.000Z,2026-08-13T15:00:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/523
ALR-0524,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0524,ai_memory schema,P2,disk_usage,80,84,2026-08-13T15:10:00.000Z,2026-08-13T15:10:00.000Z,2026-08-13T15:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/524
ALR-0525,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0525,Redis,P3,running_duration,80,85,2026-08-13T15:20:00.000Z,2026-08-13T15:20:00.000Z,2026-08-13T15:20:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/525
ALR-0526,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0526,MinIO,P1,error_rate,80,86,2026-08-13T15:30:00.000Z,2026-08-13T15:30:00.000Z,2026-08-13T15:30:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/526
ALR-0527,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0527,data-sync,P2,latency_p95,80,87,2026-08-13T15:40:00.000Z,2026-08-13T15:40:00.000Z,2026-08-13T15:40:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/527
ALR-0528,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0528,data-sync scheduler,P3,consumer_lag,80,88,2026-08-13T15:50:00.000Z,2026-08-13T15:50:00.000Z,2026-08-13T15:50:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/528
ALR-0529,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0529,Recovery case,P1,disk_usage,80,89,2026-08-13T16:00:00.000Z,2026-08-13T16:00:00.000Z,2026-08-13T16:00:00.000Z,PLATFORM_ADMINISTRATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/529
ALR-0530,CSV-ALR-810,tenant-10-project-102:alert-history,alert-0530,Java/Python Agent Runtime,P2,running_duration,80,90,2026-08-13T16:10:00.000Z,2026-08-13T16:10:00.000Z,2026-08-13T16:10:00.000Z,OPERATOR,按告警 Runbook 检查并记录结论,RESOLVED,synthetic://datasmart-govern/alerts/tenant-10-project-102/530
